day,strategy,stock,profit
66,arbitrage,AAPL,4727390.279930462
66,arbitrage,MSFT,4266659.304968908
66,arbitrage,DSM,5326242.681664047
66,arbitrage,SHOP,4121478.4200311312
66,risk_averse,AAPL,4880307.208285984
66,risk_averse,MSFT,776278.9840576923
66,risk_averse,DSM,6592748.638303411
66,risk_averse,SHOP,2722435.611653474
66,mean_reversion,AAPL,4725800.706870635
66,mean_reversion,MSFT,4305473.254171798
66,mean_reversion,DSM,5310113.413785521
66,mean_reversion,SHOP,4190376.4210346616
66,contrarian,AAPL,1287554.178461205
66,contrarian,MSFT,1168012.3602719808
66,contrarian,DSM,1451634.1090672838
66,contrarian,SHOP,7847482.314301988
66,hft,AAPL,18915.91941196119
66,hft,MSFT,13656.75990471857
66,hft,DSM,14157.912915594337
66,hft,SHOP,11161.476162571795
67,momentum,AAPL,7899580.625210476
67,momentum,MSFT,1177804.5793287207
67,momentum,DSM,8770708.34959487
67,momentum,SHOP,1116731.9278168303
67,evolving,AAPL,7816454.120385151
67,evolving,MSFT,6787426.536390938
67,evolving,DSM,7994760.153345491
67,evolving,SHOP,5112150.602894796
67,noise,AAPL,957476.3889115873
67,noise,MSFT,2069871.290549334
67,noise,DSM,975988.8700379481
67,noise,SHOP,887595.0804055192
67,arbitrage,AAPL,4763356.943163354
67,arbitrage,MSFT,4274546.333391599
67,arbitrage,DSM,5370559.010836486
67,arbitrage,SHOP,4123636.044568021
67,risk_averse,AAPL,4917437.285440528
67,risk_averse,MSFT,777713.9555362058
67,risk_averse,DSM,6647602.770243663
67,risk_averse,SHOP,744487.9518778807
67,mean_reversion,AAPL,4761755.276403716
67,mean_reversion,MSFT,4313432.031168405
67,mean_reversion,DSM,5354295.541422782
67,mean_reversion,SHOP,4192570.1141863447
67,contrarian,AAPL,1297350.075306774
67,contrarian,MSFT,9746052.052794605
67,contrarian,DSM,1463712.2472333307
67,contrarian,SHOP,11726926.05532975
67,hft,AAPL,19860.66781951095
67,hft,MSFT,15410.258007847116
67,hft,DSM,14275.712040917942
67,hft,SHOP,13924.682062901084
68,momentum,AAPL,1319666.714066761
68,momentum,MSFT,1180528.9137918323
68,momentum,DSM,8766762.134952389
68,momentum,SHOP,1101140.682852972
68,evolving,AAPL,6933295.841861757
68,evolving,MSFT,6803126.271604637
68,evolving,DSM,7991163.061945008
68,evolving,SHOP,5014812.178983101
68,noise,AAPL,1510097.1599792074
68,noise,MSFT,2075380.8013677327
68,noise,DSM,975549.7422712519
68,noise,SHOP,798394.9667154968
68,arbitrage,AAPL,4840514.069603536
68,arbitrage,MSFT,4284433.6220765
68,arbitrage,DSM,5368142.62919862
68,arbitrage,SHOP,4066063.928905228
68,risk_averse,AAPL,4997090.2140204245
68,risk_averse,MSFT,779512.8557686405
68,risk_averse,DSM,6644611.806875176
68,risk_averse,SHOP,734093.788568651
68,mean_reversion,AAPL,4838886.458954707
68,mean_reversion,MSFT,4323409.264864938
68,mean_reversion,DSM,5351886.477225941
68,mean_reversion,SHOP,4134035.57599492
68,contrarian,AAPL,8507846.38353447
68,contrarian,MSFT,9768595.270874025
68,contrarian,DSM,1463053.6775406594
68,contrarian,SHOP,11665973.790003415
68,hft,AAPL,11067.752412005364
68,hft,MSFT,15445.90288282307
68,hft,DSM,14269.288953791794
68,hft,SHOP,13730.272712117285
69,momentum,AAPL,1329503.5842339627
69,momentum,MSFT,1209535.462478891
69,momentum,DSM,8765452.766179629
69,momentum,SHOP,1098143.8210698955
69,evolving,AAPL,7199508.11299435
69,evolving,MSFT,6970284.577611084
69,evolving,DSM,7989969.533569313
69,evolving,SHOP,5001163.878450429
69,noise,AAPL,1228559.7935791523
69,noise,MSFT,2126670.3857891494
69,noise,DSM,975404.0380364377
69,noise,SHOP,799746.9630236252
69,arbitrage,AAPL,4881411.925323168
69,arbitrage,MSFT,4389705.615844079
69,arbitrage,DSM,5367340.864736661
69,arbitrage,SHOP,4054997.739284111
69,risk_averse,AAPL,5039310.992981572
69,risk_averse,MSFT,798666.1160902368
69,risk_averse,DSM,6643619.394046692
69,risk_averse,SHOP,732095.8807132689
69,mean_reversion,AAPL,4879770.562873496
69,mean_reversion,MSFT,4429638.921648597
69,mean_reversion,DSM,5351087.140718272
69,mean_reversion,SHOP,4122784.3949057115
69,contrarian,AAPL,8667706.82422549
69,contrarian,MSFT,10008617.544804055
69,contrarian,DSM,1462835.1616543573
69,contrarian,SHOP,11634223.704335252
69,hft,AAPL,11161.264657766495
69,hft,MSFT,11388.387210916224
69,hft,DSM,14267.157749468244
69,hft,SHOP,10167.998343239979
70,momentum,AAPL,1315275.3045009123
70,momentum,MSFT,7801074.544212444
70,momentum,DSM,8882112.511476938
70,momentum,SHOP,1108058.8035805607
70,evolving,AAPL,7122459.343373163
70,evolving,MSFT,9164444.365595138
70,evolving,DSM,8073086.070962838
70,evolving,SHOP,4767525.60044279
70,noise,AAPL,1207779.9647997196
70,noise,MSFT,1601676.3741145274
70,noise,DSM,986840.4740854446
70,noise,SHOP,754300.7707337285
70,arbitrage,AAPL,4829171.303192209
70,arbitrage,MSFT,4423351.147643009
70,arbitrage,DSM,5431277.572188857
70,arbitrage,SHOP,4091609.7302586264
70,risk_averse,AAPL,4985380.543060097
70,risk_averse,MSFT,1500481.7841802419
70,risk_averse,DSM,6722759.355589193
70,risk_averse,SHOP,738705.869053705
70,mean_reversion,AAPL,4827547.506519985
70,mean_reversion,MSFT,4463590.528029254
70,mean_reversion,DSM,5414830.230954096
70,mean_reversion,SHOP,4160008.421837674
70,contrarian,AAPL,8574945.466676997
70,contrarian,MSFT,1211652.453852324
70,contrarian,DSM,1480260.711128195
70,contrarian,SHOP,12070727.495103968
70,hft,AAPL,17537.00406001207
70,hft,MSFT,11475.67514718701
70,hft,DSM,14437.110639398341
70,hft,SHOP,10259.803736857122
71,momentum,AAPL,1321772.902172129
71,momentum,MSFT,1262213.2634787965
71,momentum,DSM,8921916.815475944
71,momentum,SHOP,1104235.5813921853
71,evolving,AAPL,7157645.038021849
71,evolving,MSFT,6517969.721256648
71,evolving,DSM,8108213.625684497
71,evolving,SHOP,4761845.538028376
71,noise,AAPL,1214236.0697608436
71,noise,MSFT,2044873.3439073823
71,noise,DSM,991201.7200257081
71,noise,SHOP,739837.8395327704
71,arbitrage,AAPL,4853027.914888772
71,arbitrage,MSFT,4345996.480284358
71,arbitrage,DSM,5455280.577622977
71,arbitrage,SHOP,4077492.128326023
71,risk_averse,AAPL,5010008.844751691
71,risk_averse,MSFT,790713.6453347501
71,risk_averse,DSM,6752469.939738174
71,risk_averse,SHOP,736157.0542614632
71,mean_reversion,AAPL,4851396.096491027
71,mean_reversion,MSFT,4385532.16255109
71,mean_reversion,DSM,5438760.548955884
71,mean_reversion,SHOP,4145654.818535417
71,contrarian,AAPL,8617306.594803207
71,contrarian,MSFT,10293773.806182986
71,contrarian,DSM,1486802.5800385855
71,contrarian,SHOP,12030169.520436533
71,hft,AAPL,14849.547419464669
71,hft,MSFT,10689.2770573032
71,hft,DSM,14500.91405222811
71,hft,SHOP,10224.403531409249
72,momentum,AAPL,1327970.3689265328
72,momentum,MSFT,9522710.508858444
72,momentum,DSM,8920267.322277473
72,momentum,SHOP,1104924.8487431759
72,evolving,AAPL,7191205.468175865
72,evolving,MSFT,7914049.942034557
72,evolving,DSM,8106714.570772476
72,evolving,SHOP,4764817.897111038
72,noise,AAPL,1219601.4289437581
72,noise,MSFT,1612492.4655629683
72,noise,DSM,991018.4656276543
72,noise,SHOP,740163.2381827809
72,arbitrage,AAPL,4875782.564429012
72,arbitrage,MSFT,4374259.791418433
72,arbitrage,DSM,5454271.999713725
72,arbitrage,SHOP,4080037.3118405617
72,risk_averse,AAPL,5033499.539108903
72,risk_averse,MSFT,795855.891969665
72,risk_averse,DSM,6751221.536119437
72,risk_averse,SHOP,736616.5658287905
72,mean_reversion,AAPL,4874143.094837755
72,mean_reversion,MSFT,4414052.58601691
72,mean_reversion,DSM,5437755.025286604
72,mean_reversion,SHOP,4148242.5494173043
72,contrarian,AAPL,8657711.017564416
72,contrarian,MSFT,1199531.6860631634
72,contrarian,DSM,1486527.6984414728
72,contrarian,SHOP,12037678.790393854
72,hft,AAPL,17542.324626560276
72,hft,MSFT,11643.07693807465
72,hft,DSM,14498.233108256612
72,hft,SHOP,10367.196111664513
73,momentum,AAPL,1338640.1967301113
73,momentum,MSFT,9569023.756680941
73,momentum,DSM,8920146.835871724
73,momentum,SHOP,10009298.669211496
73,evolving,AAPL,7248984.561626264
73,evolving,MSFT,7952539.546008515
73,evolving,DSM,8106605.073056033
73,evolving,SHOP,6959894.500239167
73,noise,AAPL,1234854.265428086
73,noise,MSFT,1615447.5281735212
73,noise,DSM,991005.0799018295
73,noise,SHOP,767111.8551596091
73,arbitrage,AAPL,4914957.95688317
73,arbitrage,MSFT,4395533.795030287
73,arbitrage,DSM,5454198.32864476
73,arbitrage,SHOP,4127417.8067680607
73,risk_averse,AAPL,5073942.138272612
73,risk_averse,MSFT,799726.4990957915
73,risk_averse,DSM,6751130.347101491
73,risk_averse,SHOP,745170.7173703704
73,mean_reversion,AAPL,4913305.314664984
73,mean_reversion,MSFT,4435520.119985079
73,mean_reversion,DSM,5437681.577313063
73,mean_reversion,SHOP,4196415.095413468
73,contrarian,AAPL,8727273.025793111
73,contrarian,MSFT,1205365.551137159
73,contrarian,DSM,1486507.6198527222
73,contrarian,SHOP,1123551.8483017737
73,hft,AAPL,13386.401967301208
73,hft,MSFT,15698.334982250952
73,hft,DSM,14498.037280045099
73,hft,SHOP,13523.46857449922
74,momentum,AAPL,1332199.276721265
74,momentum,MSFT,9517870.869511155
74,momentum,DSM,8926991.389745653
74,momentum,SHOP,10078345.464817911
74,evolving,AAPL,7122167.590016991
74,evolving,MSFT,8139193.022954972
74,evolving,DSM,8112825.384916144
74,evolving,SHOP,7029720.298088203
74,noise,AAPL,1017241.0526569267
74,noise,MSFT,1216600.7008585948
74,noise,DSM,991765.4920097579
74,noise,SHOP,756424.7485381818
74,arbitrage,AAPL,4891309.4431717135
74,arbitrage,MSFT,4333738.454330676
74,arbitrage,DSM,5458383.4115796415
74,arbitrage,SHOP,4155889.828945108
74,risk_averse,AAPL,5049528.665913149
74,risk_averse,MSFT,788483.411502208
74,risk_averse,DSM,6756310.584178374
74,risk_averse,SHOP,750311.1025176671
74,mean_reversion,AAPL,4889664.7527066255
74,mean_reversion,MSFT,4373162.624905784
74,mean_reversion,DSM,5441853.986712822
74,mean_reversion,SHOP,4225363.079178223
74,contrarian,AAPL,8988891.267891902
74,contrarian,MSFT,1182725.1172533012
74,contrarian,DSM,1487648.23801463
74,contrarian,SHOP,1125466.653776491
74,hft,AAPL,13321.992767212732
74,hft,MSFT,15477.637336895288
74,hft,DSM,14509.161827550224
74,hft,SHOP,13616.75704569106
75,momentum,AAPL,1301082.3770431993
75,momentum,MSFT,9617098.0138296
75,momentum,DSM,8922592.695252802
75,momentum,SHOP,9970627.165439004
75,evolving,AAPL,5586622.848587804
75,evolving,MSFT,8224046.966846043
75,evolving,DSM,8108827.863379034
75,evolving,SHOP,6960221.908275239
75,noise,AAPL,944489.4292609859
75,noise,MSFT,1231939.8689168687
75,noise,DSM,991276.808508537
75,noise,SHOP,742704.0915276469
75,arbitrage,AAPL,4777060.480649898
75,arbitrage,MSFT,4378919.198736836
75,arbitrage,DSM,5455693.842383956
75,arbitrage,SHOP,4111471.2895784047
75,risk_averse,AAPL,867388.2513621316
75,risk_averse,MSFT,796703.6278025297
75,risk_averse,DSM,6752981.47307462
75,risk_averse,SHOP,742291.7072458436
75,mean_reversion,AAPL,4775454.206110333
75,mean_reversion,MSFT,4418754.380126956
75,mean_reversion,DSM,5439172.562242137
75,mean_reversion,SHOP,4180202.0032122815
75,contrarian,AAPL,14255525.91113653
75,contrarian,MSFT,1195055.4417037908
75,contrarian,DSM,1486915.2127627837
75,contrarian,SHOP,1113437.5608687534
75,hft,AAPL,18793.412112846054
75,hft,MSFT,10770.252746219321
75,hft,DSM,14502.012568920962
75,hft,SHOP,13471.219872239526
76,momentum,AAPL,1324460.2859596917
76,momentum,MSFT,1253667.5058833226
76,momentum,DSM,8922280.831726262
76,momentum,SHOP,9925091.523312721
76,evolving,AAPL,5620780.534551218
76,evolving,MSFT,6161040.995150796
76,evolving,DSM,8108544.4426582325
76,evolving,SHOP,6928434.722908076
76,noise,AAPL,912242.4611566884
76,noise,MSFT,1816641.3215343747
76,noise,DSM,991242.1612830125
76,noise,SHOP,739312.1777436564
76,arbitrage,AAPL,4862894.926474296
76,arbitrage,MSFT,4392498.120011442
76,arbitrage,DSM,5455503.154320556
76,arbitrage,SHOP,4092694.287675914
76,risk_averse,AAPL,882973.5239731342
76,risk_averse,MSFT,799174.1862554526
76,risk_averse,DSM,6752745.442058898
76,risk_averse,SHOP,738901.676812094
76,mean_reversion,AAPL,4861259.790318788
76,mean_reversion,MSFT,4432456.829324218
76,mean_reversion,DSM,5438982.451632497
76,mean_reversion,SHOP,4161111.1096029584
76,contrarian,AAPL,14627110.479077276
76,contrarian,MSFT,11098605.509232363
76,contrarian,DSM,1486863.2419244882
76,contrarian,SHOP,1108352.5152181461
76,hft,AAPL,19131.093019418066
76,hft,MSFT,13763.555429954926
76,hft,DSM,14501.505692844014
76,hft,SHOP,13409.697097701046
77,momentum,AAPL,1340396.282295914
77,momentum,MSFT,9501067.664182343
77,momentum,DSM,8928020.453121731
77,momentum,SHOP,1122220.7467142171
77,evolving,AAPL,5688410.148632423
77,evolving,MSFT,7983929.358239132
77,evolving,DSM,8113760.594900765
77,evolving,SHOP,4618505.301222953
77,noise,AAPL,925535.3588742177
77,noise,MSFT,1425226.0103487165
77,noise,DSM,991879.8182705373
77,noise,SHOP,1623796.862951205
77,arbitrage,AAPL,4921405.609318598
77,arbitrage,MSFT,4343880.466949061
77,arbitrage,DSM,5459012.62944448
77,arbitrage,SHOP,4046976.432869794
77,risk_averse,AAPL,893597.5215306231
77,risk_averse,MSFT,790328.6563856073
77,risk_averse,DSM,6757089.421244049
77,risk_averse,SHOP,730647.7010196295
77,mean_reversion,AAPL,4919750.799093542
77,mean_reversion,MSFT,4383396.89976834
77,mean_reversion,DSM,5442481.299139972
77,mean_reversion,SHOP,4114628.997779022
77,contrarian,AAPL,14803104.868244654
77,contrarian,MSFT,1189737.3421775184
77,contrarian,DSM,1487819.7274058082
77,contrarian,SHOP,11131011.809644554
77,hft,AAPL,17044.545318083954
77,hft,MSFT,18587.35914092086
77,hft,DSM,14510.83437840216
77,hft,SHOP,8253.612918925402
78,momentum,AAPL,4274767.0393899465
78,momentum,MSFT,9414998.524593275
78,momentum,DSM,8933200.167413212
78,momentum,SHOP,1082166.3384219978
78,evolving,AAPL,9708823.634083355
78,evolving,MSFT,7911603.809712094
78,evolving,DSM,8118467.905096997
78,evolving,SHOP,4495532.731056945
78,noise,AAPL,893382.3501032175
78,noise,MSFT,1417971.2644599818
78,noise,DSM,992455.2710371513
78,noise,SHOP,1232333.6179758525
78,arbitrage,AAPL,4896644.137867554
78,arbitrage,MSFT,4304529.72580264
78,arbitrage,DSM,5462179.750967378
78,arbitrage,SHOP,3995999.405210104
78,risk_averse,AAPL,7313024.412492519
78,risk_averse,MSFT,783169.1549640894
78,risk_averse,DSM,6761009.639933951
78,risk_averse,SHOP,721444.2256146605
78,mean_reversion,AAPL,4894997.65362483
78,mean_reversion,MSFT,4343688.183550844
78,mean_reversion,DSM,5445638.8297834275
78,mean_reversion,SHOP,4062799.796470721
78,contrarian,AAPL,1342049.3062460832
78,contrarian,MSFT,1178959.6408709504
78,contrarian,DSM,1488682.9065557292
78,contrarian,SHOP,11452526.279285127
78,hft,AAPL,16958.787700079472
78,hft,MSFT,13342.881899388121
78,hft,DSM,14519.25303924706
78,hft,SHOP,8149.647733795204
79,momentum,AAPL,4271330.426018594
79,momentum,MSFT,9538384.444705097
79,momentum,DSM,8921798.366606537
79,momentum,SHOP,5936175.036478417
79,evolving,AAPL,9701018.419714224
79,evolving,MSFT,8015287.364528646
79,evolving,DSM,8108105.9796755165
79,evolving,SHOP,6554989.119607984
79,noise,AAPL,892499.6171918001
79,noise,MSFT,1429207.5341381526
79,noise,DSM,991188.5606648491
79,noise,SHOP,991546.9229137746
79,arbitrage,AAPL,4892707.57885431
79,arbitrage,MSFT,4360941.668882528
79,arbitrage,DSM,5455208.152399827
79,arbitrage,SHOP,4000157.602421238
79,risk_averse,AAPL,7307145.25293849
79,risk_averse,MSFT,793432.7834220182
79,risk_averse,DSM,6752380.292810647
79,risk_averse,SHOP,4433207.094786346
79,mean_reversion,AAPL,4891062.418269624
79,mean_reversion,MSFT,4400613.308053637
79,mean_reversion,DSM,5438688.343055415
79,mean_reversion,SHOP,4067027.505504174
79,contrarian,AAPL,1340970.3925770398
79,contrarian,MSFT,1194410.2030439957
79,contrarian,DSM,1486782.8409972498
79,contrarian,SHOP,1087839.5833531874
79,hft,AAPL,17109.670080727734
79,hft,MSFT,18072.63562239055
79,hft,DSM,14500.721535652323
79,hft,SHOP,8158.128176118243
80,momentum,AAPL,4262355.812952635
80,momentum,MSFT,9545561.897296214
80,momentum,DSM,1462500.885931695
80,momentum,SHOP,6043974.213445766
80,evolving,AAPL,9680635.335761577
80,evolving,MSFT,8021318.715581589
80,evolving,DSM,8129879.924795895
80,evolving,SHOP,6674025.776677751
80,noise,AAPL,890624.3610240754
80,noise,MSFT,1429400.7302188396
80,noise,DSM,1112042.3403028701
80,noise,SHOP,1006557.4141799355
80,arbitrage,AAPL,4882427.372692364
80,arbitrage,MSFT,4364223.194413645
80,arbitrage,DSM,5366114.361714848
80,arbitrage,SHOP,4072799.277343356
80,risk_averse,AAPL,7291792.003547523
80,risk_averse,MSFT,794029.8264768671
80,risk_averse,DSM,6642101.245773974
80,risk_averse,SHOP,4513712.819972492
80,mean_reversion,AAPL,4880785.668801075
80,mean_reversion,MSFT,4403924.68573749
80,mean_reversion,DSM,5349864.351871162
80,mean_reversion,SHOP,4140883.518021111
80,contrarian,AAPL,1338152.8417893755
80,contrarian,MSFT,1195308.9739685913
80,contrarian,DSM,8481421.804414244
80,contrarian,SHOP,1107594.4273457145
80,hft,AAPL,17073.72046940165
80,hft,MSFT,19556.6605410046
80,hft,DSM,16069.45417875564
80,hft,SHOP,13616.848135551103
81,momentum,AAPL,4263613.654349304
81,momentum,MSFT,1193865.5392901038
81,momentum,DSM,1458784.7726491976
81,momentum,SHOP,5993497.055496674
81,evolving,AAPL,9683492.1371188
81,evolving,MSFT,7602706.871508176
81,evolving,DSM,8109222.46395993
81,evolving,SHOP,6618286.648516538
81,noise,AAPL,890887.1884930404
81,noise,MSFT,2068644.1790128925
81,noise,DSM,1110297.2991829969
81,noise,SHOP,1000311.4988311519
81,arbitrage,AAPL,4883868.200144373
81,arbitrage,MSFT,4348254.903194235
81,arbitrage,DSM,5352479.437423981
81,arbitrage,SHOP,4038784.6827807357
81,risk_averse,AAPL,7293943.84591838
81,risk_averse,MSFT,791124.5443817051
81,risk_averse,DSM,6625224.127338986
81,risk_averse,SHOP,4476015.869769828
81,mean_reversion,AAPL,4882226.011778484
81,mean_reversion,MSFT,4387811.130413324
81,mean_reversion,DSM,5336270.7177278735
81,mean_reversion,SHOP,4106300.307701843
81,contrarian,AAPL,1338547.737033504
81,contrarian,MSFT,9258208.232899481
81,contrarian,DSM,8459871.100052243
81,contrarian,SHOP,1098344.1862166044
81,hft,AAPL,17078.75900521234
81,hft,MSFT,15822.490887634036
81,hft,DSM,14587.847726491933
81,hft,SHOP,9857.281238481888
82,momentum,AAPL,4265467.198049084
82,momentum,MSFT,1178167.166330969
82,momentum,DSM,1439031.6782906607
82,momentum,SHOP,7009396.877838899
82,evolving,AAPL,9687701.893747354
82,evolving,MSFT,6886605.266309313
82,evolving,DSM,7473193.524357819
82,evolving,SHOP,5964145.564763903
82,noise,AAPL,891274.488672982
82,noise,MSFT,1531471.863493673
82,noise,DSM,996840.339122094
82,noise,SHOP,857213.0569109906
82,arbitrage,AAPL,4885991.390439467
82,arbitrage,MSFT,4317037.221815182
82,arbitrage,DSM,5280002.651703583
82,arbitrage,SHOP,4102278.805153273
82,risk_averse,AAPL,7297114.781363876
82,risk_averse,MSFT,785444.7775539721
82,risk_averse,DSM,6535513.3764542695
82,risk_averse,SHOP,4546383.7456776835
82,mean_reversion,AAPL,4884348.488156188
82,mean_reversion,MSFT,4356309.460692873
82,mean_reversion,DSM,5264013.410833687
82,mean_reversion,SHOP,4170855.8497061525
82,contrarian,AAPL,1339129.6510918648
82,contrarian,MSFT,10382707.242844054
82,contrarian,DSM,8969964.128011977
82,contrarian,SHOP,1110948.1217566365
82,hft,AAPL,17086.183745988787
82,hft,MSFT,15708.895551079519
82,hft,DSM,14390.316782906884
82,hft,SHOP,10012.248504720377
83,momentum,AAPL,4261049.685765013
83,momentum,MSFT,1185428.4358154223
83,momentum,DSM,1425360.9114004348
83,momentum,SHOP,7940324.913947936
83,evolving,AAPL,9677668.868023925
83,evolving,MSFT,6929048.731125458
83,evolving,DSM,7402198.362723444
83,evolving,SHOP,5428401.644941669
83,noise,AAPL,890351.444181158
83,noise,MSFT,1543544.9027833617
83,noise,DSM,986842.4680411954
83,noise,SHOP,801381.651551942
83,arbitrage,AAPL,4880931.235013346
83,arbitrage,MSFT,4343643.94753106
83,arbitrage,DSM,5229842.751459417
83,arbitrage,SHOP,4202932.7017216
83,risk_averse,AAPL,7289557.556635918
83,risk_averse,MSFT,790285.6238769544
83,risk_averse,DSM,6473426.154035624
83,risk_averse,SHOP,4657934.242616773
83,mean_reversion,AAPL,4879290.034194579
83,mean_reversion,MSFT,4383158.2287249025
83,mean_reversion,DSM,5214005.407999414
83,mean_reversion,SHOP,4273192.359055625
83,contrarian,AAPL,1337742.7873770827
83,contrarian,MSFT,10446697.852515584
83,contrarian,DSM,8884749.681062818
83,contrarian,SHOP,1138206.448811292
83,hft,AAPL,17068.48851517774
83,hft,MSFT,11854.284358154187
83,hft,DSM,14781.520562671372
83,hft,SHOP,10257.909970768209
84,momentum,AAPL,5680476.338358406
84,momentum,MSFT,1197576.1724110516
84,momentum,DSM,8643756.953939093
84,momentum,SHOP,1128276.01752811
84,evolving,AAPL,8125082.063569139
84,evolving,MSFT,7000054.501108041
84,evolving,DSM,7827026.820456907
84,evolving,SHOP,5896223.967185847
84,noise,AAPL,877342.5543175938
84,noise,MSFT,1555666.232852991
84,noise,DSM,1016010.8600716138
84,noise,SHOP,840009.9898456652
84,arbitrage,AAPL,4830093.9587940015
84,arbitrage,MSFT,4388155.653970445
84,arbitrage,DSM,5297516.273917282
84,arbitrage,SHOP,4165235.2115855007
84,risk_averse,AAPL,7213633.264081856
84,risk_averse,MSFT,798384.1149407028
84,risk_averse,DSM,6557191.492886763
84,risk_averse,SHOP,4616155.693535148
84,mean_reversion,AAPL,4828469.8518811595
84,mean_reversion,MSFT,4428074.859717475
84,mean_reversion,DSM,5281473.997179312
84,mean_reversion,SHOP,4234864.686871118
84,contrarian,AAPL,1315526.5994025383
84,contrarian,MSFT,10553750.90605517
84,contrarian,DSM,1444161.401456208
84,contrarian,SHOP,7305385.288016172
84,hft,AAPL,16890.71189356337
84,hft,MSFT,16263.380119162655
84,hft,DSM,23706.92006833771
84,hft,SHOP,13786.636106551812
85,momentum,AAPL,1305551.1267966744
85,momentum,MSFT,1190542.4158576003
85,momentum,DSM,1533474.9782417181
85,momentum,SHOP,1109303.6130603822
85,evolving,AAPL,7758215.817175256
85,evolving,MSFT,5473114.560406168
85,evolving,DSM,8066927.119357532
85,evolving,SHOP,5169628.738987963
85,noise,AAPL,1581905.135986557
85,noise,MSFT,1203329.7232871922
85,noise,DSM,1743320.8154377874
85,noise,SHOP,767747.6610884548
85,arbitrage,AAPL,4792284.684143849
85,arbitrage,MSFT,4362382.580574562
85,arbitrage,DSM,5344145.913853672
85,arbitrage,SHOP,4096206.304522962
85,risk_averse,AAPL,1002286.8438256527
85,risk_averse,MSFT,793694.9439050687
85,risk_averse,DSM,1058939.2761333818
85,risk_averse,SHOP,739535.7420402532
85,mean_reversion,AAPL,4790673.290504259
85,mean_reversion,MSFT,4402067.327769819
85,mean_reversion,DSM,5327962.430265283
85,mean_reversion,SHOP,4164681.8361933557
85,contrarian,AAPL,11382240.112615552
85,contrarian,MSFT,12320791.179219842
85,contrarian,DSM,13325120.753708323
85,contrarian,SHOP,11671928.27534522
85,hft,AAPL,16758.493851747233
85,hft,MSFT,16167.859968436796
85,hft,DSM,10609.172574608514
85,hft,SHOP,13558.155270737889
86,momentum,AAPL,1313317.8856938735
86,momentum,MSFT,1161620.3988769613
86,momentum,DSM,1518113.104749618
86,momentum,SHOP,1089057.4959292605
86,evolving,AAPL,7804369.652507661
86,evolving,MSFT,5236613.440122527
86,evolving,DSM,7986115.162438725
86,evolving,SHOP,5075276.834115903
86,noise,AAPL,1584669.9149028887
86,noise,MSFT,962137.1921068552
86,noise,DSM,1716956.014928496
86,noise,SHOP,753735.3484172195
86,arbitrage,AAPL,4820794.115099401
86,arbitrage,MSFT,4256406.597366392
86,arbitrage,DSM,5290609.928841411
86,arbitrage,SHOP,4021445.642375892
86,risk_averse,AAPL,1008249.4753166882
86,risk_averse,MSFT,774413.5992513079
86,risk_averse,DSM,1048331.1531274223
86,risk_averse,SHOP,726038.3306195091
86,mean_reversion,AAPL,4819173.135235549
86,mean_reversion,MSFT,4295127.27732896
86,mean_reversion,DSM,5274588.566338193
86,mean_reversion,SHOP,4088671.4137295503
86,contrarian,AAPL,11449953.366313469
86,contrarian,MSFT,12336982.2757764
86,contrarian,DSM,13191633.854874142
86,contrarian,SHOP,11458901.630316615
86,hft,AAPL,20748.542257320983
86,hft,MSFT,15775.091836600594
86,hft,DSM,21005.786393111724
86,hft,SHOP,13310.702728024517
87,momentum,AAPL,1307324.6217453182
87,momentum,MSFT,10988702.97907222
87,momentum,DSM,1542265.6240974034
87,momentum,SHOP,10264713.984248713
87,evolving,AAPL,8048761.921212047
87,evolving,MSFT,6733609.648560831
87,evolving,DSM,8113170.781925318
87,evolving,SHOP,6200008.269276823
87,noise,AAPL,1236470.8552087487
87,noise,MSFT,870013.333658135
87,noise,DSM,1749335.762417258
87,noise,SHOP,744209.8369517532
87,arbitrage,AAPL,4799979.537124126
87,arbitrage,MSFT,4270922.220141165
87,arbitrage,DSM,5374781.232196896
87,arbitrage,SHOP,4004194.3197026285
87,risk_averse,AAPL,1003896.1910192374
87,risk_averse,MSFT,777054.5818316111
87,risk_averse,DSM,1065009.6459087448
87,risk_averse,SHOP,722923.7487928516
87,mean_reversion,AAPL,4798365.556109625
87,mean_reversion,MSFT,4309774.949232752
87,mean_reversion,DSM,5358504.976783112
87,mean_reversion,SHOP,4071131.7038501133
87,contrarian,AAPL,11464107.145996297
87,contrarian,MSFT,1171481.7316094793
87,contrarian,DSM,13401507.013146775
87,contrarian,SHOP,1089205.1148479024
87,hft,AAPL,20658.95698560503
87,hft,MSFT,16548.384613080827
87,hft,DSM,13382.69889577973
87,hft,SHOP,13253.60206120227
88,momentum,AAPL,1308163.552136582
88,momentum,MSFT,11024076.925641453
88,momentum,DSM,1542477.629259154
88,momentum,SHOP,10548665.607497895
88,evolving,AAPL,8053926.935987443
88,evolving,MSFT,6755285.941784999
88,evolving,DSM,8114286.046414677
88,evolving,SHOP,5756465.959794428
88,noise,AAPL,1239202.3377214624
88,noise,MSFT,870648.5770591255
88,noise,DSM,1740894.3693268534
88,noise,SHOP,721279.6761823905
88,arbitrage,AAPL,4803059.758091518
88,arbitrage,MSFT,4284670.82857151
88,arbitrage,DSM,5375520.068196795
88,arbitrage,SHOP,3960615.956419168
88,risk_averse,AAPL,1004540.406702402
88,risk_averse,MSFT,779556.0132845761
